CLUE,ANS,POS
Storage surfaces ,shelves,1
Fully grown ,mature,2
Respond too strongly ,overreact,1
Spotless ,immaculate,1
A rugby score ,try,1
Shouts of approval ,cheers,3
Wickedness ,evil,1
Exhausting or tedious,tiring,2
Magnificent ,superb,15
Dark blue university?,oxford,1
Object of excessive adoration ,idol,2
Bill - - in 'Oliver Twist' ,sikes,1
Impetuous ,rash,1
Ditty,song,1
Opera by Bizet ,carmen,1
Complete outfit - group of musicians,ensemble,2
Chirp ,peep,3
"Bob -, Blowin' in the Wind singer ",dylan,1
Portions of a circle ,arcs,3
Strive - proceed with difficulty,struggle,1
Not having ,without,2
Characteristic of rural life ,rustic,8
