CLUE,ANS,POS
Edict ,decree,1
Town in county Fermanagh ,enniskillen,1
It attaches tissue to bone ,tendon,2
Turning point ,pivot,11
Turnaround,reversal,2
Holy ,divine,3
Number of players in a doubles game,four,2
Hereditarily-ruled Channel Island ,sark,5
Very hot; making bread ,baking,15
Close by,adjacent,3
Line of stakes as a defence,palisade,10
Band of contrasting colour ,stripe,1
"Adulterated, tainted ",impure,7
Motor vehicle for the seashore ,beach buggy,1
Paterfamilias ,patriarch,4
Sure ,certain,1
Keeping hon. title in retirement ,emeritus,1
Fleet commander,admiral,1
The official who ensures fair play ,referee,1
In this time ,now,1
Dispossess ,deprive,1
Process of ending ,cessation,3
