CLUE,ANS,POS
Veil worn by Muslim women,chador,4
Red (in heraldry),gules,1
"'Corpulent, round (6)' ",rotund,3
Stinging plant ,nettle,1
Stride ,step,4
Cake decoration ,icing,1
First meal ,breakfast,1
Bet ,wager,1
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
Of only average quality ,mediocre,1
Woollies ,knitwear,2
Lifted ,raised,2
Site of annual Wagner festival ,bayreuth,1
"Ineffectual, vain ",futile,2
Number ,eight,8
(Of computer memory) able to be read in non-sequential order ,random access,1
