CLUE,ANS,POS
Dawn (mainly US) ,sunup,9
Downward path ,descent,1
"Ghastly, grisly ",gruesome,5
Great sorrow at someone's death ,grief,1
Young animal,calf,6
Marvellous ,superb,5
Speedy - cold,nippy,11
Small bird ,wren,5
Advertising booklet,brochure,15
"Motionless, inactive ",still,3
Meddle ,interfere,1
Soaked ,drenched,1
Improve ,enhance,1
"Small, light boat ",canoe,18
Plate protecting the skin of fish and reptiles,scale,1
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Makes smaller,reduces,4
Singing to pre-recorded backing tracks ,karaoke,1
Lack of anything being done ,inaction,1
Loss of memory ,amnesia,2
