CLUE,ANS,POS
Hot dusty wind ,sirocco,10
Slaughterhouse ,abattoir,1
Not harmed ,unhurt,8
"Animate, encourage",inspire,1
Fruit tree trained to grow against a wall ,espalier,2
Copy ,imitate,3
Item of footwear ,shoe,2
Concerning the self ,personal,10
Magnify,enlarge,2
Lifting machines and wading birds ,cranes,1
Chess piece and one of the clergy ,bishop,1
Informal goodbye; see you ,so long,9
A mixture of rain and snow ,sleet,1
Big and roomy ,spacious,1
Formal address or discourse ,speech,3
Pig's noise,oink,1
"Fingers, toes and numbers ",digits,1
Strain ,tension,19
"Omar --, film actor ",sharif,1
Ethical ,moral,1
Land of the tzars ,russia,1
One thing among many ,item,6
Look secretly ,peep,2
Fraudulent medical practice ,quackery,1
Part of the eye ,retina,5
Deep red gem stone ,garnet,1
Antipodean country ,new zealand,2
Memorandum ,note,1
