CLUE,ANS,POS
Small tower on a castle ,turret,1
Marsupial ,wallaby,5
Region of South America ,patagonia,5
Something owed,debt,1
Gather together ,assemble,1
Foe ,enemy,2
Evaluated ,assessed,1
Young geese,goslings,1
(Of a nose) curved ,aquiline,3
"Bend, distort ",twist,2
"In yoga, a centre of spiritual power in the body ",chakra,1
Chocolate substitute ,carob,1
Occasion ,event,7
Series of eight notes in music ,octave,1
Light-hearted friendly talk ,banter,1
Subatomic particle ,neutron,3
Up-to-date ,modern,3
Vend ,sell,1
Murder (mainly US) ,homicide,1
Handgun ,pistol,1
Ill-mannered ,rude,1
"King (I of England, VI of Scotland)",james,1
Clothes cupboard ,wardrobe,1
