CLUE,ANS,POS
Prudent ,wise,1
Concurring ,agreeing,1
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,10
Not abstract or imaginary ,concrete,4
Second Greek letter ,beta,1
Try ,attempt,1
"Daunt, intimidate",overawe,16
Stay on as if reluctant to leave ,linger,9
Young geese ,goslings,1
Home ,abode,4
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,1
Sudden extreme anxiety ,panic,1
Joined two ends of rope together by weaving ,spliced,20
Fragment or morsel ,scrap,6
Collected ,gathered,2
Capital of Cyprus ,nicosia,1
