CLUE,ANS,POS,FOUND IN
"In music, below the correct pitch ",flat,1,Flat note
Of towns and cities ,urban,1,Urban areas
Satisfy (a requirement) ,fulfil,1,Fulfilling need
Thick black product of the distillation of solid fuel ,coal tar,10,"Coal tar pitch (resulting from the destructive distillation process and used for industrial purposes, not directly left hungry but related to solid fuel processing)"
Avoiding the company of others,antisocial,8,Antisocial (in a clinical context)
Golf ball support,tee,2,Tee box partner
Journey by water or through space ,voyage,1,Aqueous voyage
Ballroom dance,waltz,5,Waltz master
Place in peril ,endanger,1,Endangered
"The ""single currency""",euro,1,Eurozone
Future prospect ,outlook,3,Promising outlook
Birdsong ,tweet,3,Tweeting
