CLUE,ANS,POS
Move; dress ,shift,1
Thin porridge ,gruel,1
Farthest - to the highest degree,extreme,12
Exploit; achievement ,feat,12
Aim - striker's target,goal,2
Not sorry,unapologetic,1
Conceited ,vain,15
Ceremonial dinners ,banquets,1
Medical treatment ,therapy,1
Piano-key ,ivory,4
Rage ,fury,1
Theft ,larceny,1
Soundless ,silent,1
Supposed loch monster ,nessie,1
Walk laboriously ,trudge,2
Group of items of the same kind ,set,4
Andalusian gypsy music ,flamenco,2
Licentious - dissolute ,immoral,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,10
Not defeated ,unbeaten,3
Turning machine ,lathe,1
