CLUE,ANS,POS
Heretofore ,hitherto,1
Difficulties to be resolved,problems,4
Obtained ,procured,13
Madness ,lunacy,2
Wait in line,queue,3
Wealth ,riches,2
Thespian ,actor,1
"Accedes, acquiesces ",assents,3
Shellfish,lobsters,6
Orange vegetable ,carrot,1
Wages ,pay,1
Stage play ,drama,3
Extreme fear ,terror,1
Drowsy ,sleepy,1
Levy on vehicles using public thoroughfares,road tax,13
Valuable ,precious,1
Believed to be guilty but without proof,suspected,2
Lethargic ,languid,7
Not allowing light to pass through ,opaque,1
Of the nose ,nasal,2
"Induces, prevails upon ",persuades,1
