CLUE,ANS,POS
Soldier on guard ,sentry,13
Appropriate ,apt,10
Christian sacrament requiring pouring of water ,baptism,1
Regions at the top and bottom of the world ,polar,1
Privilege ,right,4
Definite,certain,2
Merriment ,mirth,10
Receptacle for household rubbish,dustbin,4
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Look up to ,admire,4
Largest Roman hippodrome ,circus maximus,1
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,5
Common fund; game ,pool,2
