CLUE,ANS,POS,FOUND IN
An alloy of mercury with another metal ,amalgam,1,"Amalgam (noun): A material formed by combining mercury with another metal, often used in dental fillings or as an antiseptic agent."
Very beautiful or sensitive,exquisite,6,Exquisite - Superbly beautiful or delicate; finely done.
Desiring or being short of ,wanting,12,Wanting (feeling a strong desire for something)
Twenty-first letter of the Greek alphabet ,phi,18,Phi (Φ)
Porous fibres for soaking up ,sponge,15,"Cork - Although not a traditional fibre, cork's cellular structure provides good water-absorbing capabilities, making it useful for sponges or towels."
"Author of Our Mutual Friend, d. 1870",dickens,1,Charles Dickens
One of Santa's reindeers,prancer,3,Prancer - A swift and agile reindeer who helps Santa deliver presents by flying across the night sky on Christmas Eve.
Cleaner - TV programme,soap,9,Suds and Soaps Spectacle
Leg joint,knee,1,"Knee - A hinge joint located between the thigh and shin, allowing for flexion and extension."
Suffocation ,asphyxia,3,Asphyxiation
Words said to a sneezer ,bless you,1,Bless you!
Insurgent ,rebel,1,Rebel - A person who rises in active resistance against an established government or authority.
