CLUE,ANS,POS
Deferred ,delayed,2
Creatures from another planet ,aliens,1
Summit ,apex,1
"Maxim, self-evident truth ",axiom,3
Muslim law ,sharia,1
Map ,chart,2
Belgian city,liege,7
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,17
Meet expectations ,satisfy,2
"Advised or instructed, like barrister ",briefed,7
"Superior, of the highest quality ",excellent,5
"Instructions, commands",orders,2
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,2
Branch of maths ,geometry,2
Wheat-like cereal ,rye,1
Simple ,easy,2
Specimen ,example,2
Type of music,jazz,1
Conclusion of a coroner's jury ,open verdict,16
Brother or sister ,sibling,1
Town and woodland bird ,pigeon,6
Wetness ,moisture,1
"Alone, apart, detached ",isolated,1
Fleet of armed ships ,armada,1
Canvas pavilion,marquee,2
"Intimidating, discouraging ",daunting,1
Individual fact or feature ,detail,1
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,1
Oven ,kiln,18
Striking display ,spectacle,4
Regal (anag.) ,lager,4
