CLUE,ANS,POS,FOUND IN
Fragrant flower ,lily,20,Fragrant lily of the valley (recognizable by their sweet scent).
Watch - intellect ,mind,14,Inquisitive mind
Brave guy ,hero,5,Heroic
Immature form of insect ,larva,1,Larvae
Hair dye ,henna,7,Henna powder
Feral ,wild,1,Wild and untamed
Sweetheart ,darling,7,Affectionate darling
All assets and liabilities ,estate,7,"Asset allocation: Stocks, bonds, real estate, cash equivalents"
Bubbles ,foam,7,Foamy
Appealing to emotion rather than actuality ,sentimental,4,Sentimental narrative
Surprise greatly or daze ,stun,17,Stunning to the point of daze
Seraph ,angel,1,Angelic demeanor
