CLUE,ANS,POS,FOUND IN
Grasslike marsh plant ,sedge,7,Carex (sedge)
Group working together ,team,3,Teamwork
Slangy adjective for harking back to the past ,retro,1,Retrograde
Coxswain ,helmsman,1,Boat helmsman
Royal seat ,throne,1,Throne room
White ant ,termite,5,Termite (as some white ants are colloquially called when they infest wooden structures)
Let fall ,drop,3,Dropped out
George or George W. ,bush,16,"Bush, but not direct references solely named ""George"" or ""George W."" since the clue is specific to his identity."
Spout for discharging fluid ,nozzle,3,Ejector nozzle
Domestic animal ,cat,8,Herbivorous domesticated animal
Swindle ,con,8,Con trick
Punctuation mark,full stop,15,Full stop or dot
Short period of wintry weather ,cold snap,14,Brief cold snap
Fiend ,demon,1,Demonic spirit
Football official (colloq.) ,ref,1,Referee
Taut ,tight,1,Stretched tightly
"An opponent - opposed to party policy, etc ",anti,8,Anti-establishment
"Asian country, capital and mega-port ",singapore,4,Singapore - Port: Tuas
Happening ,event,9,Breaking out (when referring to an event)
Pigs' feet,trotters,2,Hog trotters
Arms Dan oddly with a type of roof ,mansard,3,Mansard-roofed
Soft feathers ,down,1,Downy
Ambrosia ,nectar,1,Divine nectar
