CLUE,ANS,POS,FOUND IN
Appear amused ,smile,15,Applauding with a smile (a sign of being amused at a performance or speech)
Pig ,hog,8,"Hogwash (nonsense, indirectly related through the word 'hog')"
Cask ,tun,19,Tuns (historically for wine or oil)
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1,Canaletto (Giovanni Antonio Canal)
Surprise police visit ,raid,1,Unexpected raid
Hand tool; proverb ,saw,13,Saw (as a tool and the concept of cutting through problems)
Pungent bulbs ,onions,17,Bunching onions
Ancient Greek author of moral tales ,aesop,1,"Aesop was a storyteller believed to have lived in ancient Greece between 620 and 564 BCE, best known for his collection of fables now referred to as Aesop's Fables."
From Antarctica or the Arctic ,polar,2,Polar bear
Tropical water-lily ,lotus,5,Lotus leaf
Not curds ,whey,2,Whey (the liquid remaining after milk has been curdled and strained)
Intended ,meant,1,Meantime
