CLUE,ANS,POS,FOUND IN
Reject disdainfully ,spurn,10,Fiercely spurned
Self-service meal,buffet,4,Dining hall buffet
Class of animal including spiders and scorpions ,arachnid,1,"However, in the context where spiders and scorpions are mentioned alongside Cnidaria to emphasize their distinctness, none of these arachnids belong to that class"
Threadlike strands growing from the skin ,hair,3,"Spider webs (although not originating from the skin, they are threadlike strands that can sometimes be found attached to human hair or clothing)"
Jutting part of lower jaw,chin,1,"Prognathism: A condition where the lower jaw projects forward, creating a prominent chin or ""jut."""
Type of fastening - on/off key,toggle,7,On/Off toggle switch
Pulchritude,beauty,2,Physical beauty
Took a loan of ,borrowed,1,Borrowed funds
Natural gift ,talent,1,Innate talent
Measure of light emitted ,candlepower,15,Candlepower (incandescent light source output)
Treatment centre ,clinic,4,Health clinic
Wool from long-haired goats ,angora,2,"Mohair: Produced by Angora goats, mohair is a lustrous fiber with a slight sheen that comes from the lengthy hairs on these animals."
Fairground's pink confection,candy floss,15,Air-dried candy floss (commonly known as cotton candy)
"Jeffrey, bowman? ",archer,1,Archer-like in agility
Implicit,tacit,10,Tacit understanding
"Implement for writing, drawing etc",pencil,2,"Drawing Tools: A versatile graphics tablet interface that allows users to create various drawings (vector/raster), animations, and illustrations with intuitive tools such as brushes, pencils, shapes, and color palettes"
Musical dramas ,operas,16,"Masterpiece operas (e.g., 'La Traviata', 'Carmen')"
Utilises ,uses,9,Uses effectively
Means of detecting and locating distant objects,radar,1,"Radar technology: Uses radio waves to determine the distance, direction, speed, and characteristics of remote objects."
Judging panel ,jury,5,Jury members
Modern Constantinople ,istanbul,2,"Istanbul, Turkey - a city at the crossroads between Europe and Asia"
