CLUE,ANS,POS,FOUND IN
Tasmanian capital,hobart,1,"Renowned for its stunning natural beauty, Hobart offers a perfect blend of history, culture, artistic expression, and outdoor adventures - making it an enticing destination for travelers from around the globe."
Corpse ,body,1,Lifeless body
Audacious robbery,heist,3,Nerve-wracking heist
Sympathetic relationship ,rapport,3,Heartfelt rapport
Sideways somersault,cartwheel,16,Inverted cartwheel variant
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,1,Oracle sanctuary
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,The Great Gatsby
Occuring twice a year ,biannual,1,Biannual event
Front section of a plane,cockpit,14,Cockpit entrance
Highest point (of orbit) ,apogee,8,Orbital apogee
Amaze ,astound,2,Astounding
Half-melted snow ,slush,2,Partially melted slush
