CLUE,ANS,POS
Melt ,dissolve,1
Acquiring skill or knowledge ,learning,1
Composed of three parts ,ternary,2
Developing in small steps ,gradual,1
North African capital ,tunis,4
Like lawns or pasture ,grassy,4
Leave out or neglect ,omit,2
Writer (before printing was developed),scribe,1
"Smooth, glossy ",sleek,2
"Last, final or extreme ",ultimate,2
Aggressive masculine pride ,machismo,1
Fraud ,deceit,3
Low in price ,cheap,4
Buttocks,backside,8
Bomb fragments,shrapnel,1
Give fresh life to ,renew,7
Cairo landmarks ,pyramids,1
Venom ,poison,2
