CLUE,ANS,POS
Therefore ,hence,5
Comparable (to) ,analogous,6
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,2
Harsh ,severe,1
Individual unit in a list ,item,1
Make young again ,rejuvenate,1
Corkscrew shape ,spiral,2
Track,path,1
"Sudden, short attack ",raid,9
Distinguish oneself -- XL ,excel,1
Tanned animal skin ,leather,1
Superior skill,artistry,11
Uppermost point ,apex,1
Implements ,tools,1
Interfere ,meddle,9
Simple - computer language ,basic,1
Adoration ,worship,1
Reddish-brown,chestnut,3
