CLUE,ANS,POS,FOUND IN
Hopeful lover?,admirer,16,Enthusiastic admirer
Baseball player - bowl,pitcher,11,"Bullpen (A place in which pitchers warm up before entering the game, no direct connection with bowls)"
Mirror or similar object ,reflector,17,"Reflector (device or object designed for reflection, often used in photography and optics; may also refer metaphorically to something that 'reflects' ideas or images)"
Traveller not driving ,passenger,10,Cruise ship passenger
Soft leather shoes originally worn by Native Americans ,moccasins,1,"Moccasins - Traditional soft leather footwear, often made from deerskin or similar materials, historically worn by various Native American tribes."
"Animal fat used in candles, soap etc ",tallow,1,"Tallow - rendered beef or mutton fat, traditionally used for making candles and soaps."
Hillock ,knoll,2,"Knoll - An isolated, small hill or mound of land."
Water jet ,fountain,6,Aquajet fountain
Swelling of a blood vessel,aneurysm,8,Aneurysm (in the context of localized vessel swelling)
Long narrow range of hills ,ridge,1,Ridgeway
Shoe part,heel,3,Heel cap
Highly prized flower ,orchid,2,"Orchid - Known for their exotic beauty and diverse variety; often referred to as ""Queen of Flowers."""
Oration ,speech,1,"Eloquence - The quality of being eloquent, or flowing and persuasive in speech."
Clothes fastener of two pieces of cloth that stick ,velcro,3,Hook-and-loop (Velcro)
"Founder of the German Romantic school of opera, d. 1826",weber,1,Carl Maria von Weber - A prominent composer and conductor who is often considered the father of the German Romantic operatic style
Artist's tripod ,easel,10,Artist's easel
Sudden feeling of fear,fright,8,Frightened
Herb to make money ,mint,17,Mint - A versatile culinary herb that can be sold fresh or dried; large-scale cultivation and sales could generate profit.
Watering hole,oasis,1,"Oasis - A place where water is available in an arid region, often used as a gathering spot for travelers or animals."
Capital of Ghana ,accra,1,"Accra - The capital city of Ghana, located along its Atlantic coastline."
"Soften, give in ",relent,7,"Relentless - opposite of softer, but implies giving up pressure or hardness over time."
Racing bird ,pigeon,16,Pigeon (in specific breeds such as the homing pigeon trained to race home from distant locations)
