CLUE,ANS,POS
Creatures from another planet ,aliens,1
Summit ,apex,8
Muslim law ,sharia,1
Map ,chart,12
Belgian city,liege,5
Sound reverberations ,echoes,1
Relieving pain,analgesic,2
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,3
Wheat-like cereal ,rye,2
Simple ,easy,3
Type of music,jazz,1
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,2
Fleet of armed ships ,armada,1
"Decisive moment, turning point ",crisis,10
"Intimidating, discouraging ",daunting,2
Individual fact or feature ,detail,15
Queasiness ,nausea,1
Wreckage on sea ,flotsam,4
