CLUE,ANS,POS,FOUND IN
"Italian political philosopher, proponent of unscrupulous government, d. 1527",machiavelli,4,Political figures such as Margaret Thatcher have been described as Machiavellian due to their uncompromising leadership style that prioritized the nation's interest above all else.
Greedy person,glutton,1,Gluttonous
"Woody shrub - used for wine, tea or cordial",elder,16,Elderberry
Savoury flan,quiche,5,Quiche lorraine
Humiliation ,shame,10,Ashamedness
Bury ,inter,1,Interment
One pleads a cause ,advocate,1,Advocates
Walk in pompous self-satisfied way ,strut,1,Strutting
"Eg, Morse ",code,1,"Short for ""egg"" in Morse code: ."
One much admired for courage ,hero,4,Heroic figure
"Alma . . . . ., old school ",mater,1,"Alma mater - the term for a school or university that an adult has attended at some point in their life; often invoked with nostalgia for one's ""old school"" days."
Brown under a grill ,toast,5,Toasted (as in toast)
Administrative centre of Devon ,exeter,1,"Exeter (The city recognized as the administrative center or county town of Devon, England.)"
Narrow lane ,alley,1,Alleyway
