CLUE,ANS,POS
Prudent ,wise,3
"Caught in position with no escape, like rat ",cornered,11
African republic ,egypt,6
Seem or materialise ,appear,1
Not abstract or imaginary ,concrete,1
Defeat ,conquer,1
Kidnap ,abduct,1
Try ,attempt,2
"Daunt, intimidate",overawe,9
Stay on as if reluctant to leave ,linger,1
Young geese ,goslings,1
Madagascan primate ,lemur,1
Home ,abode,2
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,2
Ensnare,entrap,3
Unpaid player ,amateur,1
Inattentive ,careless,4
Fragment or morsel ,scrap,12
Desecrate ,violate,1
Capital of Cyprus ,nicosia,1
