CLUE,ANS,POS,FOUND IN
Completely ,thoroughly,20,Thoroughly taken care of nutritionally
Group of elements functioning as whole ,system,1,Ecosystem
Amount left over ,excess,2,Excess quantity
12am ,midnight,1,Midnight hour
Native of London's East End ,cockney,16,"Cockney Rhyming Slang (linguistic heritage) - An iconic part of London's linguistic landscape that originated from working-class communities, including those in the East End."
Ship's load ,cargo,1,Cargo hold
Warplane ,fighter,2,High-speed fighter jet
"Fingers, toes and numbers",digits,1,Digits: Representing both fingers/toes and numerical digits in the decimal number system.
Position affording a good view ,vantage point,3,High vantage point
Type of water lily ,lotus,1,"Lotus (Nelumbo nucifera) - Known for its large, heart-shaped leaves and flowers that float on the surface."
"Distinguish, make out ",discern,7,"Discern differences in contextual application (e.g., idiomatic vs literal usage)"
"Rescue (of) ship, etc",salvage,1,Salvaged vessel
Administrative body ,council,13,Steering council
"Leonhard --, C18 Swiss mathematician ",euler,1,"Theologian: Though primarily known as a mathematician, Leonhard Euler's early education included theology."
Treatment using massage or exercise (colloq.) ,physio,1,Physiotherapy
Prefix denoting life ,bio,1,Bio-
