CLUE,ANS,POS
Academy award ,oscar,1
Moisture condensed at night ,dew,1
Daydream ,fantasy,1
Magnitude ,size,2
Stick out ,protrude,1
Man or beast ,animal,4
Shield from danger ,protect,1
Deep red spice,paprika,6
Item inserted in a written record ,entry,1
One who watches ,viewer,4
Unrest - upheaval ,turmoil,1
Remains of a prehistoric plant or animal ,fossil,1
US state ,pennsylvania,6
Familiarity ,intimacy,16
Advise strongly or prod ,urge,2
Gathered in great quantity ,amassed,17
Lloyd Webber musical ,evita,2
Every year ,annually,1
Scottish estuaries,firths,1
Set on a particular musical note ,pitched,1
Calling for immediate attention,urgent,1
New England state ,maine,6
Great American inventor ,edison,1
