CLUE,ANS,POS
Royal mansion ,palace,1
Petty quarrel ,squabble,3
Not far away ,nearby,2
Game bird ,grouse,3
Citrus fruit ,lemon,2
Traditional ballad ,folk song,1
Slanting ,oblique,4
Throw -- bitumen ,pitch,8
Large draught animal ,shire horse,3
Concealment -- severe defeat ,hiding,3
Fibre got from goats ,mohair,1
Bacon strip,rasher,1
It holds a ship in place ,anchor,1
Deep ravines ,gorges,3
Old Testament prophet ,isaiah,1
Stellar system ,galaxy,1
Power to influence ,leverage,5
German tank ,panzer,1
