CLUE,ANS,POS
Beautiful insect and swimming stroke ,butterfly,1
Cultivated plot of ground ,garden,1
Waterway ,canal,3
Island country in the Persian Gulf ,bahrain,1
Cuppa brewer ,teapot,20
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,3
Type of savoury tart ,quiche,4
Vocalist ,singer,1
Job ,occupation,2
Perceive,notice,2
Rotate ,spin,3
Forbearing ,tolerant,2
Rainwater channel,gutter,1
"Hat, for a country-and-western singer perhaps",stetson,1
Drink ,beverage,6
Abraham's wife (OT) ,sarah,1
Power of creative thought ,imagination,1
