CLUE,ANS,POS
State of central US ,nebraska,4
"Way, course ",route,2
Japanese island ,okinawa,4
"Dirty, grimy ",grubby,7
"Eg, native of Teheran ",iranian,1
Chic ,stylish,2
Darkness ,night,5
Card game - pontoon - couple,bridge,1
Smithy ,forge,2
Elastic item,rubber band,1
Proprietors ,owners,1
Level or smooth ,even,1
Grumble - complain,grouch,8
Lazy ,idle,8
Entrust with secret ,confide,1
Vigour ,energy,1
Viral disease causing paralysis ,polio,1
Senior student ,postgraduate,1
Stifle ,smother,8
Sudden rush,surge,1
Sudden sharp decrease in quantity ,dip,2
