CLUE,ANS,POS
Develop over time ,evolve,2
Persuade ,convince,2
Quarried,mined,2
Unlawful killing ,murder,2
"Reasonable, logical ",rational,3
Sound of pain or despair ,groan,2
Refuse; brood ,litter,9
Mass of cells formed by bees ,honeycomb,1
Unfavourable or harmful ,adverse,1
Element used as semiconductor,silicon,1
City by the Great Pyramid ,giza,1
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,2
"Laugh at, make fun of",deride,5
Small room ,cabin,1
Viscous bituminous substance,tar,2
