CLUE,ANS,POS,FOUND IN
"Assignations, romantic meetings ",trysts,3,Love trysts
"Peril, risk ",danger,1,Dangerous situation
Not sloping; apartment ,flat,1,Flat-shopped
Graven image or greatly admired person ,idol,5,Admired idol
Organism such as a toadstool ,fungus,6,"Mycelium: The thread-like network of hyphae that forms the vegetative part of a fungus, which can give rise to structures reminiscent of toadstool caps when they fruit."
Special event ,occasion,6,Limited entry occasion
Line of rotation ,axis,1,Central axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
One looks after church and churchyard ,sexton,6,Sexton (the person responsible for overseeing a churchyard's maintenance)
Flower; part of the eye ,iris,1,"Iris: The colored ring in the center of a flower, commonly known as the iris, which serves as an important part of the eye for bees during pollination due to its attractive colors and patterns."
Of an empire ,imperial,8,"Sovereign territory: A region under the direct and complete authority of an emperor or imperial government, usually marked by distinct cultural, political, or historical characteristics unique to the empire's rule."
Bury ,inter,1,Interred
Corpses ,bodies,1,Lifeless bodies
Officially allow ,permit,1,Permitted by regulation or policy
