CLUE,ANS,POS
Placid ,calm,3
Judge ,critic,43
Reading out of list of names to check attendance ,roll call,1
"Delectation, delight ",pleasure,1
Stamp-collecting ,philately,1
Steering device ,rudder,1
Parish priest,rector,7
"Aggregate, sum ",total,1
Leave ,depart,2
Revoke (law) ,repeal,13
Having high moral qualities ,noble,12
City of Pakistan ,karachi,1
Nameable as willing to be guided ,amenable,2
Expedition ,trek,3
The power of choosing own course of action ,free will,17
Large bird,eagle,1
Out of date ,obsolete,2
Spite ,malice,4
Makes less hard ,softens,1
Gemstone ,opal,5
Customary observance,ritual,2
Philosophy of law ,jurisprudence,1
"Notion, thought ",idea,1
Examine ,inspect,3
Device for opening and closing electric circuits ,switch,1
One receives medical care ,patient,1
Leave ,depart,1
Russian spacecraft series ,soyuz,1
Common fluid ,water,1
European mountains ,alps,1
High-pitched and piercing ,shrill,1
Remove covering from,unwrap,13
Acquiring skill or knowledge ,learning,1
Mythical winged horse ,pegasus,1
