CLUE,ANS,POS
Antagonistic ,hostile,3
Digit ,numeral,1
Lowest point ,nadir,3
Food made from milk ,cheese,1
Appraisal ,assessment,2
One who drives out evil spirits by prayer ,exorcist,1
Rubbish ,litter,5
Distinctive atmosphere ,aura,5
Ornamental chain ,necklace,6
African country ,uganda,6
Reliable; not hollow,solid,1
"Flip, a coin or pancake say ",toss,1
Long-haired sheepdog ,collie,1
Far from beautiful ,ugly,3
Irritated ,annoyed,2
Ordained church members ,clergy,1
Apiarist ,beekeeper,1
Device for tracking objects ,radar,3
"Brim, edge ",rim,1
Dish of flat thin batter fried on both sides,pancake,1
Nearer to the source of the stream,upriver,12
African carrion-feeder,hyena,2
Mother or father ,parent,1
Reverberate ,echo,1
Journey ,trek,5
In a joyous manner ,jubilantly,3
Diacritical mark (two dots) placed over a vowel,umlaut,1
Bivalve mollusc with fan-shaped shell,scallop,1
"Ignore, send to Coventry ",snub,9
Full flavour in wine ,body,4
Pygmalion's brought-to-life statue ,galatea,1
"Pest, pain in the neck",nuisance,9
Rare ,scarce,2
British merchant navy flag,red duster,2
Small portion,fragment,7
"Republic bordering on the Black Sea, capital Kiev",ukraine,1
'I'm ... of a white Christmas' (song) ,dreaming,2
Different ,varied,3
"Of metals, fused through heat ",welded,4
Residue of fire ,ashes,1
Military bugle call at sunrise,reveille,1
Carthaginian general who crossed the Alps to defeat Rome ,hannibal,1
Body tissue that contracts and expands ,muscle,1
Church official; tree ,elder,2
Fold or wrinkle ,crease,1
Climbs - balances ,scales,1
Summer shoe ,sandal,1
Canny ,shrewd,3
Peaceful and domesticated ,docile,11
American bison ,buffalo,1
Magnate,tycoon,1
Correct in all details,accurate,2
