CLUE,ANS,POS
Kingdom ,realm,1
"Japanese dish, often cooked at table",sukiyaki,17
Funfair ,carnival,1
Assist or encourage ,abet,2
Treeless Arctic region ,tundra,1
Escape route ,egress,3
Sea-creature resembling tortoise ,turtle,1
Someone living off plunder,freebooter,9
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,1
Tap (US) ,faucet,1
Temporary period of quiet ,lull,1
Rosemary perhaps ,herb,1
Indian city ,delhi,2
Immature insect ,larva,1
"Strength, vitality ",energy,4
Seafarer ,mariner,2
Less wet,drier,1
He's the one owed the money ,creditor,4
Mad dog disease ,rabies,1
Liable to sulking,moody,2
Evergreen shrub ,oleander,4
Wooster's valet,jeeves,1
Find - remnant of something,trace,7
Skull ,cranium,1
Relating to vision ,optic,2
