CLUE,ANS,POS
Time of year when day and night are equal ,equinox,1
Freeze up,ice over,1
"Puzzling, obscure ",enigmatic,1
Downhill ski event ,slalom,1
Small open boat ,dinghy,1
Bringing out strong feelings ,evocative,2
Front part of ship ,prow,4
Praise -- honour ,extol,5
"Oysters, crabs, shrimps etc ",shellfish,2
Put in ,installed,7
Dwell,reside,1
Town near Galashiels ,selkirk,3
Fear ,dread,4
"Fatuous, asinine ",inane,13
City road ,street,4
Swivel ,rotate,2
Odours ,smells,2
House of Lords appointee ,life peer,5
Israeli intelligence organisation ,mossad,1
Dislike deeply ,abominate,14
Informal or easygoing ,casual,1
Position or posture ,stance,1
Remote military camp ,outpost,1
Circumspect ,discreet,8
An epoch ,era,2
"Supervise, keep an eye on ",oversee,2
Garden cart,wheelbarrow,1
Prairie wolf ,coyote,2
Flog ,whip,2
Hypothetical tunnel in space-time,wormhole,2
Restore to good condition ,repair,1
Item of luggage ,suitcase,1
"Haphazard, occurring by chance ",random,1
"Looked at, warily perhaps",eyed,5
Not the winner ,loser,2
Cooked thoroughly ,well-done,1
Sound a horn ,toot,4
Sporty ,athletic,1
Nigerian monetary unit ,naira,1
"Dethrone, cause downfall of ",overthrow,2
Scoundrel - list - shoe part ,heel,1
Constabulary member ,policeman,6
