CLUE,ANS,POS,FOUND IN
Lock openers ,keys,19,Secure storage of keys
Long-winded ,prolix,1,"Prolixity: characterized by long, tedious speech or writing that includes excessive detail or explanation"
The art of growing ornamental dwarfed plants ,bonsai,1,Bonsai cultivation
Of figures ,numerical,1,Numerical representation
Of regions around the North Pole ,arctic,1,Arctic Circle
Shouting ,yelling,6,Yelling or screaming
Spread; improvise (jazz) ,jam,18,Live jamming (when unplanned)
Chair of the monarch ,throne,2,Royal Throne-holder
Admission ,entry,3,Entryway into institution
100 years ,century,3,Century mark
Acclaim ,praise,1,"Praise: Expressing approval or admiration for someone or something's achievements, qualities, or abilities."
Hitch ,snag,6,Unexpected snag
Interval of quiet,lull,17,Lull between activities
Poisonous flowering plant ,aconite,16,"Aconite Mushroom Puffballs (Amanita muscaria, contains psychoactive compounds that can be dangerous if misidentified and ingested)"
Ornament with slightly raised pattern,emboss,2,Embossed design
Immediate ,instant,8,Instantaneous
Short-long metric foot ,iamb,2,"Iambic: Contains an unstressed syllable followed by a stressed one (e.g., ""and the sun shines bright"")."
