CLUE,ANS,POS,FOUND IN
"Of Khartoum, say",sudanese,17,"Famous for Sudanese cuisine, such as koshary"
Tailback ,queue,7,Queued cars
Himalayans often working as guides ,sherpas,6,Sherpas (local indigenous people)
Cooking vessel; god ,pan,5,Stewpan (common cooking vessel associated with simmering stews)
The middle for the spiritualist ,medium,2,Spiritual medium's domain
Meal/drink ,tea,11,Sweet tea indulgence
In another country ,abroad,10,Visitor from abroad
Grind between the teeth ,chew,3,Chewing gum
Motley ,varied,2,Varied group
Modernised,updated,5,Freshly updated
Women's underwear ,lingerie,6,"Lingerie (a category encompassing various types of undergarments, some of which can be more revealing than others)"
"Strong feeling of joy, fear etc ",emotion,15,Rapture: An intense emotional experience often associated with religious ecstasy or overwhelming happiness.
Verse ,stanza,5,Stanzas in a poem
Small rounded bread ,roll,12,Crescent roll
