CLUE,ANS,POS,FOUND IN
Sense organ ,ear,11,Infrasound (low-frequency sound below human hearing range)
Healing ointment ,balm,1,Soothing balm
Distinctive clothing for members ,uniforms,3,Unique uniforms
The home of sherry ,jerez,1,Jerez region
4840 square yards ,acre,17,"Vacant acreage (in this case, about 129435.5 square meters or roughly 4840 square yards after conversion)"
Glance over ,scan,3,Scan (verb) - To examine or view critically and thoroughly
Imbibes,drinks,1,Drinks alcoholic beverages
Meal ,repast,10,Hearty repast
Set of clothes ,outfit,6,Outfit combination
Course to be taken by an aircraft ,vector,14,Trajectory vector
Testament or determination ,will,4,Willpower
Cinema attendant ,usher,1,Film usher
Greek teller of animal tales with a moral ,aesop,1,"Aesop's Fables: An ancient Greek storyteller known for his collection of fables with moral lessons, often featuring anthropomorphic animals."
Deuce ,two,2,Twofold challenge
Subdue by greater strength or numbers ,overpower,1,Overpowered
Mount ,climb,13,Climbing high
Captain after Moby-Dick ,ahab,1,"Ahab-like figure: symbolizing a captain consumed by obsession, much like Captain Ahab in Herman Melville's ""Moby-Dick""."
Song of loyalty ,anthem,3,True anthem
Peter Pan author ,barrie,1,"Barrie, a Scottish novelist, playwright, and actor, is the creator of Peter Pan, the iconic character first introduced in his 1904 play ""Peter Pan, or The Boy Who Wouldn't Grow Up"" and later popularized through Walt Disney's 1953 animated film"
Hang down or be connected to something ,depend,13,Dependent on
"Tube for air, cables, etc ",duct,6,Air duct
