CLUE,ANS,POS
Veil worn by Muslim women,chador,4
Red (in heraldry),gules,1
Without resistance or other contenders ,unopposed,6
One end of Earth's axis ,north pole,1
Flat highland ,plateau,2
"'Corpulent, round (6)' ",rotund,5
Stinging plant ,nettle,1
Cake decoration ,icing,1
By that very act (Latin) ,ipso facto,18
First meal ,breakfast,1
Bet ,wager,1
Glowing ,radiant,1
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,3
Devastate ,ravage,4
Lifted ,raised,2
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,3
"Ineffectual, vain ",futile,1
Falsehoods,untruths,5
Part of the week ,tuesday,2
Number ,eight,8
