CLUE,ANS,POS,FOUND IN
Last-born ,youngest,1,Youngest sibling
Marquee,tent,6,Attention-grabbing phrase
Fish; edible cactus ,tuna,7,"Tuna fish (metaprompt error, not related to edible cacti but included here by coincidence with the theme of ""fish"")"
Put off ,delay,1,Delayed
Ham it up ,overact,1,Overacting
College of Arms head ,earl marshal,12,The Earl Marshal (chief herald in England)
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Long and hard journey ,trek,1,Arduous trek
Sorrow ,grief,4,Grief-stricken
Royal paraphernalia ,regalia,5,Robes of regalia
Stride ,step,3,Long step
Deep sadness ,sorrow,6,Sorrowful
In the shape of a helix ,spiral,4,Archimedean spiral (approximates a helical form)
"Contemplates, considers ",reflects,1,Reflects on
Relating to atomic energy ,nuclear,1,Nuclear fission
Reach,attain,1,Attainable
"Cricket, table-tennis and baseball implement ",bat,1,Rackets or bats
(In bridge) clubs or diamonds ,minor suit,8,Minor suits
Set up for use ,installed,14,Installed and ready
One studying weather and climate ,meteorologist,15,"Agrometeorologist (study of weather' market dynamics, such as supply, demand, prices, etc., are key components for the management of a business within the agricultural sector"
Roe of sturgeon ,caviar,7,Caviar (highly associated with sturgeon roe)
Paris stock exchange ,bourse,2,Bourse de Paris
Constant nuisance ,pest,6,Unrelenting pest
"Brogue or loafer, perhaps ",shoe,1,Lace-up shoe
Subsequent ,next,2,Next in line
Woollies ,knitwear,1,Knitwear store
"Distinct, separate ",different,15,Different groups
Peace lover; bird ,dove,3,Dove (symbolizes peace)
A Hindu spiritual teacher ,guru,1,Guruji
Suffering,distress,2,Distressed
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Alternative ,other,6,Other possibility
Skilful ,deft,18,Deftly maneuvering through challenges
Giggle,titter,5,Tittering
Swift ,fleet,7,Fleet-footed
Shrill cry of a shrike ,shriek,5,High-pitched shriek
