CLUE,ANS,POS
Anger ,ire,2
.... sapiens is the human species ,homo,1
Orderly and clean ,neat,2
Servitude ,bondage,16
Engulfing swirl of e.g. whirlpool ,vortex,5
"Practical, no-nonsense",down-to-earth,5
Asian desert ,gobi,4
Characterized by intense feeling ,emotional,4
Asian country ,vietnam,6
Brief light fall of rain ,shower,8
Tics ,spasms,1
Sofa bed ,futon,1
Miniature whirpools ,eddies,2
House or hotel visitors ,guests,1
Put right ,amend,1
Hospital-like - strictly objective,clinical,1
This job does not require all of the working week ,part-time,1
Utter with excited cries,whoop,10
Country of Pharaohs ,egypt,1
Gambling house ,casino,1
Strong cord ,rope,6
"Upper class, nobility ",aristocracy,1
Bath ,tub,11
