CLUE,ANS,POS,FOUND IN
Russian dictator ,stalin,3,Stalin (USSR Premier under Communist rule)
"Apply, employ ",use,10,Put into use
Car (US) ,auto,1,Automobile
Slogan or memorable expression ,catchword,15,Catchwords
Facts ,data,7,"Data points - derived from Medieval Latin ""datum,"" meaning something given, and the term point as in an individual item of information."
Go bad -- turn from liquid into solids,curdle,1,Curdle (as in milk turning solid due to bacterial action or souring)
"With tender, nostalgic or sad feelings ",sentimental,2,Sentimentally
Firmly fixed or free from uncertainty ,secure,9,Secure (in various contexts)
Offend(ed),hurt,15,Hurt (emotionally)
Accessible to all ,public,4,Publicly accessible
It connects points of equal air pressure ,isobar,2,Isobar (A line on a map connecting points having the same atmospheric pressure at sea level)
Game in which the answer is acted out ,charade,2,Charades
