CLUE,ANS,POS
Rabbit coop ,hutch,3
Soundless ,silent,1
Get off a horse,dismount,1
Magical being ,fairy,4
Road tax ,toll,1
Capital of South Carolina ,columbia,1
Capital of Rwanda ,kigali,1
Morally right ,ethical,1
General pardon - international charity ,amnesty,1
Take a chance ,risk,7
"A lively sociable person, always up front ",extrovert,1
Ever ,always,1
Coterie ,clique,2
Full and complete ,entire,3
Organ of sight ,eye,1
Cook slowly ,stew,5
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,3
Builder's safety wear ,hard hat,13
Manicurist's establishment ,nail bar,5
Jealous emotion - deadly sin,envy,2
Baked dough ,pastry,2
Supplicate,pray,1
