CLUE,ANS,POS,FOUND IN
South American animal of the camel family,llama,1,Llamas
This sauce often goes with fish ,tartar,1,Tartare
Individual Savings Account ,isa,1,ISAsave
French river,loire,2,Loire (France'amoorlongestriver)
Text of play or film,script,1,Script  
"American state, capital Boise ",idaho,1,Idaho - The correct answer to this clue as it's an American state with its capital in Boise.
Nobleman,baron,4,Baronet
Channel isle ,alderney,11,AlderneyIsle
Add (up); child ,tot,2,Totals
Senior ,elder,1,Elderly
