CLUE,ANS,POS
Bit part actor ,extra,1
Brown seaweed ,kelp,1
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,3
Verdure ,greenery,1
Hidden ,obscured,15
Climbing plant ,clematis,9
Stormy ,blustery,4
Fatty ,adipose,10
"Grate, scratch ",scrape,1
Vanity Fair author ,thackeray,1
Tedious ,irksome,7
Small acting role; item of jewellery ,cameo,1
South Indian people or language ,tamil,1
Increase by 100%,double,1
"Author of The Female Eunuch, b.1939",greer,2
