CLUE,ANS,POS
One bringing in goods to country ,importer,1
Conforming to the accepted beliefs of a religion ,orthodox,4
Deny connection with ,disown,1
Artist's workplace,studio,1
Hi! - bye! ,ciao,10
Amount left over ,excess,6
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,2
Destructive insect,locust,8
"Fingers, toes and numbers",digits,1
Position affording a good view ,vantage point,2
"Precise detail; small, trivial matter",minutia,2
Science of sound ,acoustics,1
Hemlocked philosopher ,socrates,1
"Rescue (of) ship, etc",salvage,1
Administrative body ,council,2
"Leonhard --, C18 Swiss mathematician ",euler,1
French channel port ,calais,1
Purloin ,steal,1
To do with or like horses ,equine,1
Salted away ,hoarded,18
Bursary ,grant,2
Medicine given for its psychological benefit alone,placebo,1
Stretch ,extend,1
Branch of mathematics,geometry,2
What cows chew ,cud,1
Keepsake ,memento,1
"Cloth, material ",fabric,2
Band crew member ,roadie,11
"Annul, revoke ",repeal,3
Tell ,narrate,1
Able to be taken up ,adoptable,12
"Usually, ordinarily ",commonly,14
Sleep-inducing ,soporific,19
Native of Calcutta region ,bengali,7
A case or example of something ,instance,1
Songbird,thrush,1
