CLUE,ANS,POS
Archer ,bowman,1
Portion ,piece,6
Ill fame ,notoriety,2
Acute pain of the nerves ,neuralgia,2
Hair dye ,henna,2
Operatic lady ,norma,16
Reaching a destination ,arriving,1
Depend ,rely,1
Jupiter (god) ,jove,18
Finish ,conclude,3
The whole (of a thing) ,totality,2
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,2
Terrace ,patio,3
Intensely dislike ,detest,3
Estimated ,guessed,15
Front part of a ship ,bow,1
More acute ,sharper,8
Maxim ,dictum,2
Guffaw ,laugh,1
Risk ,danger,2
Elevation above sea-level ,altitude,1
Horse rider ,jockey,1
Muscular spasms and pains ,cramps,1
Wrestling hold ,half nelson,6
Disobey ,defy,1
Covered walkway in religious establishment,cloister,4
Foot movement ,step,1
Legitimate ,lawful,9
Combat,fight,1
