CLUE,ANS,POS
Pronged implement ,fork,1
Leaf vegetable,spinach,1
Supporter of hereditary rule ,monarchist,1
High mountain pass ,col,2
Military colour ,khaki,20
Underwear ,lingerie,7
Disgusting ,repulsive,1
Jump suddenly ,leap,3
Emitted long loud cries ,howled,3
Marking with small hollows ,pitting,1
Blackberry plant ,bramble,1
Liquorice-flavoured liqueur,sambuca,2
Lock of hair ,tress,1
Tropical flowering tree ,jacaranda,2
An arrow poison ,curare,1
Breaks with the teeth ,bites,3
Bird of prey ,falcon,1
"... vera, a soothing plant ",aloe,1
Saves ,rescues,12
Bribe paid by seller to purchasing agent ,kickback,1
