CLUE,ANS,POS
One who believes there is no god,atheist,1
Remains of tree - puzzle ,stump,2
"'Refrain from, stop (6)' ",desist,3
Stir (up public opinion?),agitate,1
Religious official ,cleric,1
"Sea-god, son of Poseidon ",triton,1
Broadcaster ,newsreader,7
Backpacking ,trekking,3
Give satisfaction ,please,13
Highly improper ,scandalous,6
Unexpected failure or error ,glitch,1
Set in the soil for growth ,planted,2
Dance originating in Cuba ,rumba,2
Male relatives ,uncles,3
Togetherness ,unity,2
Reinstate ,restore,1
Cessation of hostilities to allow peace talks ,truce,2
Novice ,tyro,8
