CLUE,ANS,POS,FOUND IN
Send on; football player ,forward,5,"Full-back (in soccer, they often send long balls forward when their team has possession)"
Hired murderer ,assassin,5,Assassin-for-hire
Steven Redgrave's sport,rowing,1,"He has won gold medals at five consecutive Olympic Games (1984–2000), a feat that remains unmatched in the modern era of Olympic rowing and any other individual sport for that matter."
Celebrity,star,2,Movie star
"Cabbage, sprouts etc ",greens,6,Mixed greens salad (if the clue is referring to a raw preparation)
Chop or cut with axe ,hew,11,Hewing wood
Hungarian composer ,liszt,1,Liszt - Franz Liszt was a famous Hungarian composer renowned for his virtuosic piano skills.
"Explodes, bursts ",pops,8,Deflate (when a balloon pops)
Sudden seizure of power ,coup,1,Coup d'état
Amphibian - a Ken Livingstone pet?,newt,3,Newt - Another possibility of an amphibian pet.
Blow air through (grain) to remove chaff ,winnow,1,Winnowing
Track performer ,athlete,2,Runner (as in an athlete who runs on tracks)
Dress for bed?,nightgown,9,Petticoats (if traditionally worn as nightgowns in a historical context)
