CLUE,ANS,POS
South American animal of the camel family,llama,2
Bit part actor ,extra,3
"The Great Barrier ..., Australian natural wonder ",reef,2
French ferry port ,calais,6
Verdure ,greenery,2
This sauce often goes with fish ,tartar,2
Climbing plant ,clematis,21
Barrier lifted when race begins ,starting gate,8
French river,loire,3
"American state, capital Boise ",idaho,2
"Grate, scratch ",scrape,3
Nobleman,baron,3
Small acting role; item of jewellery ,cameo,2
No longer in existence,extinct,42
Device to abstract solid matter ,filter,3
