CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,1,Alcoholic beverage
His cave is on Staffa,fingal,1,Fingal's Cave
Delight ,enchant,19,Enchanted
Without delay,pronto,9,Pronto (slang)
Relating to cookery ,culinary,4,Culinary arts
Ample ,enough,15,More than enough
Looking steadily ,gazing,1,Directly gazing
Receive ,accept,9,Accept with gratitude
Spiral ,helix,10,Helix structure in DNA
Wheel rod ,axle,1,Axle attachment point
Admit as a member ,induct,18,Induct into group
At a later time or behind ,after,7,Afterthought commentary
Coast ,shore,1,Shoreline
Fashion ,trend,1,Trendy
Send a vessel into water ,launch,4,Ship launch
Reckoning ,account,1,Accounting
Manufactured ,made,3,Factory-made
Means of entry,access,5,Access point
Hopelessness ,despair,19,In despair
Going in the same direction but always the same distance apart ,parallel,1,Parallel lines
Tree-dwarfing art ,bonsai,8,Bonsai-like specimen
Pennant ,banner,2,Triangular banner
"Martin --, US director ",scorsese,21,Martin Scorsese (famous US director)
Part of the ear ,lobe,2,Earlobe
Transparent part of envelope,window,1,Windowpane
VI ,six,1,Six-letter word
Captivate ,enthral,2,Enthralling
Greatly surprised,amazed,12,Amazed beyond measure
Storage space for fodder,silo,4,Barn silo
Dealer in knives and forks ,cutler,1,Cutlery retailer
Odours ,smells,15,Vivacious (can refer to lively and energetic smells such as flowers in bloom)
Underground room ,cellar,6,Sewer cellar
