CLUE,ANS,POS
Loss of memory ,amnesia,1
Conscious (of),aware,1
Metal holding a gem ,setting,1
Ancient Italian ,roman,1
Button used on quiz shows?,buzzer,1
Author ,writer,1
Item received through a will ,inheritance,2
Entertains ,amuses,1
Musical instrument ,clarinet,10
Type of aircraft engine ,ramjet,9
Bird of prey ,hawk,2
Clean and orderly ,neat,2
Pronoun ,she,2
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,6
Sharp bend ,dogleg,5
Outline drawing ,sketch,1
Medical care ,treatment,2
Winner ,champion,1
Art of crafting objects from paper,origami,1
Albumen,egg white,1
Man's servant ,valet,10
Thin paper or plastic tubes ,straws,4
Incisive ,penetrating,5
Woollies ,knitwear,4
Garden of fruit trees,orchard,1
