CLUE,ANS,POS
Give way or cave in ,collapse,12
Sudden attack ,assault,1
"Feature, quality ",characteristic,4
Seaweed ,kelp,5
Immature state ,childhood,2
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
"Waver, go this way and that ",fluctuate,3
"Turn to (for information, authorisation etc)",refer,2
Hollow (in a wall) ,recess,6
Andean beast of burden ,llama,1
Unwillingness to respect the views of others ,intolerance,1
"Fatuous, vacuous ",inane,5
Great fear,terror,1
Suntanning ,bronzing,1
Universe ,cosmos,1
Storyline or piece of land ,plot,1
It's linked to the Mediterranean by the Suez Canal ,red sea,2
Stadium,arena,1
Reproductive cells,ova,3
Indicator on score of musical rhythm ,time signature,5
Adult swine ,hog,5
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,1
Stuck and immobilized ,jammed,11
Flaming ,blazing,1
Small hand tool used for gripping ,tweezers,3
Having put down roots,settled,2
Son or daughter ,child,8
Of iron ,ferric,3
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
Knave ,rogue,2
New Zealand bird ,kiwi,1
Enlist ,sign up,5
Peg for joining wood ,dowel,1
Church bench ,pew,1
Motor vehicles for heavy goods ,lorries,2
