CLUE,ANS,POS,FOUND IN
Changed from solid to liquid ,melted,6,Melted down
Lady of the night before ,eve,7,Cashier or retail worker with evening duties
One serves at table ,waiter,1,Waiter or waitress
Precious stones,gems,2,"Ruby: a precious gemstone valued for its deep red color, made from corundum with traces of chromium."
"Unit of magnetic flux, composer ",weber,2,"Weber (Wb) - The SI unit for magnetic flux, indirectly linked to Johann Sebastian Bach through his use of ""Weber"" as an alias in one of his compositions (""Gesellschaftliches Opfer"")"
Small pool of muddy water ,puddle,4,Puddle-like pond
Small role for a well-known actor,cameo,8,Walk-on cameo
Occurring now and then -- cop raids (anag) ,sporadic,2,Sporadically
Disastrous destiny ,doom,10,Doomed future
Belonging to you ,yours,7,Yours truly (colloquially used for something that belongs to someone)
Clasp ,embrace,9,Embraced securely
A very black colour of black ,jet,4,Jet black
Exult -- make merry ,rejoice,1,"Rejoice - an expression for joy or happiness, often used in celebration."
Out of breath ,puffing,9,Huffing and puffing
For a single time only ,once,6,Once in a lifetime
"It causes something to happen, in chemistry say ",catalyst,21,They can be either enzymes (biological catalysts) or metal ions and other compounds acting as synthetic catalysts.
Goods being transported ,cargo,7,Cargo shipped out
