CLUE,ANS,POS,FOUND IN
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,5,"Inner solar system: Sun, Mercury, Venus, Earth, and Mars (closer to the central star, with shorter orbits)"
Had as a purpose ,intended,5,Aiming towards intended outcome
Moneylender who charges excessive interest ,usurer,7,High-interest usurer
Duo ,two,4,Twofold partnership
Card game with four players ,bridge,2,"Bridge: North, South, East, West"
Impels to be plain ,simple,19,Endorses simple language choices
Wimbledon game ,tennis,1,Tennis match at the iconic grass court championship
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,3,Panicked
Daydreams,reveries,14,Unplanned reveries
Carve a statue ,sculpt,1,Sculptor
Affable ,genial,1,"Friendly: Having or displaying a warm, good-natured, and genial attitude towards others."
