CLUE,ANS,POS
Small flat sweet cake ,biscuit,2
Baldness,alopecia,1
Dwell ,reside,1
Growing stronger ,thriving,16
Glass or plastic vessel ,bottle,1
Plant from a corm,crocus,3
NW US state ,montana,4
Soup spoon ,ladle,1
Speak contemptuously or drink informally ,scoff,15
Brushwood ,scrub,13
Destructive insect ,pest,12
Taking a picture of ,imaging,8
Vote in ,elect,2
Small pointed projectile ,dart,3
Delicate ,frail,12
Of the ear ,otic,9
Broken pieces ,fragments,4
"Unite, merge ",combine,1
Water grass,reed,3
Numerous small songbirds ,finches,2
Slight advantage,edge,1
Enlisted in the armed forces,signed up,4
Mediocre ,so-so,2
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,2
"Praised, lauded ",extolled,16
