CLUE,ANS,POS
Italian cured pork ,pancetta,9
An official language of the Republic of India,english,2
Tourist attraction of Rome ,colosseum,1
Eccentric - irritable ,cranky,8
In each other's company ,together,5
Worship of the Devil ,satanism,1
"Force, pressurise ",coerce,2
Electrical unit ,volt,1
Concoction ,brew,2
Relating to hearing ,aural,10
Barrier to trade ,embargo,3
Rotter (anag.) ,retort,1
Cook in hot water,boil,1
Property renter ,tenant,1
Law officer ,sheriff,2
Forbid,veto,8
Ten years,decade,1
"Ransack, plunder ",loot,2
Living being ,animal,2
