CLUE,ANS,POS,FOUND IN
Flight of steps ,stairs,19,"Gradual incline (more general, not exclusively stairs)"
A statement on which reasoning is based ,premise,1,"This type of reasoning involves drawing conclusions from premises through established principles and rules of logic, often presented in the form of syllogisms, deductive reasoning, inductive reasoning, abductive reasoning, or analogical reasoning"
Clock face ,dial,6,Time dial markers
Waves ,surf,11,Undulating surface
Freshwater carnivorous mammals ,otters,3,"Mustelid (e.g., weasels, otters, badgers)"
Discover ,find,8,Find out specific information from sources
Reimburse,repay,3,Repayment due
Barrage ,onslaught,4,Deluge of verbal onslaughts
"From Naples, perhaps",italian,1,Italian cuisine origin: True statement
Beast of desert regions ,camel,2,"Dromadaire (Arabic term for camel, commonly found in deserts)"
More than is needed ,excess,1,Excessive
Immature ,adolescent,7,Pre-adolescent
"Nahum, Joel etc. ",prophets,1,Prophets in the Old Testament
Bush ,shrub,8,Shrubbery
Quick-tempered person ,hothead,6,Hotheaded
Factor ,element,4,Element of influence: Factor can also refer to an element or consideration that contributes to the outcome or result of something else
