CLUE,ANS,POS
Tree with silky grey catkins,pussy willow,5
"Assignations, romantic meetings ",trysts,9
"Peril, risk ",danger,3
State of suspended business ,recess,3
Not sloping; apartment ,flat,1
Window hangings ,curtains,1
Sovereign ,ruler,1
Organism such as a toadstool ,fungus,1
Drive back ,repel,3
Blizzard ,snowstorm,1
Thespians ,actors,1
"Allocate, a job say ",assign,2
Group of vehicles ,fleet,3
"Attentive, watchful ",alert,2
Brave ,intrepid,4
Code of correct conduct ,protocol,8
Animal's natural home ,habitat,1
