CLUE,ANS,POS
Large waterbird ,goose,1
Culinary herb ,thyme,4
Fight; waste ,scrap,12
One bringing charges ,accuser,2
Dawn to dusk ,daytime,1
Cymru ,wales,1
Underside,bottom,1
Showing lack of skill in handling delicate situations ,tactless,11
Dispute (a statement) ,challenge,1
"Feigns, dissembles ",pretends,11
Guard ,sentry,2
Possibly,maybe,4
Painful heart condition ,angina,1
European river ,danube,1
Articulate ,eloquent,2
Shaving foam ,lather,1
(Of voice) rough and harsh ,hoarse,2
Temporarily inactive ,dormant,2
Blacksmith's block,anvil,1
