CLUE,ANS,POS
Arduous walk,trek,2
Interconnected system of things or people ,network,1
Italian city (with two gentlemen),verona,8
Woolly animals ,sheep,16
Official record of names etc. ,register,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,3
Cooking stove,range,3
Niche or recess ,alcove,1
High quality brandy,cognac,1
Alfred Hitchcock was the master of it ,suspense,1
Small crude shelter ,hut,8
Bantu language ,swahili,1
By the sea ,coastal,1
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,18
Eat lightly and often ,graze,15
Breadwinner ,earner,4
