CLUE,ANS,POS
Greek letter D,delta,1
Supposes ,imagines,1
Body of land surrounded by water ,island,2
Windpipe ,trachea,1
(Personification of) the soul ,psyche,2
Tears into strips ,shreds,4
Palladian mansion with gardens in Wiltshire ,stourhead,14
Sad ,morose,2
Banana-like fruit ,plantain,1
Won victory over ,defeated,3
Distance between rails ,gauge,1
Locate or identify with precision ,pinpoint,1
Tree-dwelling marsupial ,possum,2
"Of software, containing errors ",buggy,5
Nervous ,on edge,1
Stand against ,defy,6
Female fox,vixen,1
Period when light ,daytime,1
Hard Italian cheese ,parmesan,1
Football attacker ,striker,2
"Pixie, imp ",elf,3
Look; nobleman ,peer,1
Most diminutive ,smallest,1
