CLUE,ANS,POS,FOUND IN
Book of maps ,atlas,2,Atlas Series
Animal ,creature,20,Arachnida (spiders and related creatures)
Inhabit ,occupy,2,Occupy - To inhabit or fill up space within an area or structure.
Not at home ,away,2,Away from dwelling place
Blunder ,err,2,Error
Not recognized ,unknown,1,Unknown entity
Keep in a certain state ,maintain,1,Maintain stable conditions
Dealer in humans ,slave trader,9,Slave trader (historical reference and highly illegal and immoral activity)
Inveterate ,habitual,1,"Habitual or deeply rooted in a person's nature, often referring to someone with a lifelentic habit of doing something repeatedly"
Sphere of activity ,domain,1,"Domain: Refers to the specific field or area where an individual's expertise, influence, or activities are concentrated."
"Gyrate, reel ",spin,1,Spinning
Walked (on) ,trod,2,Trodden
Flower container,vase,4,Vase-like pot
Blame for a crime ,accuse,2,Accused
Raucous - austere - bitter,harsh,1,Harsh-tasting
Short time - magical incantation ,spell,2,Ephemeral spell
